SSRA,0
HSRU,1
SSJU,2
SSFI,3
HSAG,4
SSBU,5
SSEG,25
HSVR,7
SSHR,8
HSAS,9
HSAP,10
SSBK,11
SSFR,12
SSSB,13
SLIA,14
HSSY,15
HSGO,16
HLIG,17
HSSM,18
SSEV,19
SSAP,20
SSAS,21
HSBA,22
SSGA,23
HSFA,24
HSHM,6
HSHA,29
HSBU,27
SSVA,28
SSCM,26
SSAF,30
